# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 128 792 476 299
p 2 0 113 807 724 287
p 2 0 80 840 335 249
p 2 0 67 853 302 236
p 2 0 112 808 705 286
p 2 0 88 832 380 259
p 2 0 130 790 461 298
p 2 0 99 821 707 277
p 2 0 90 830 360 259
p 2 0 58 862 290 227
p 2 0 78 842 628 255
p 2 0 69 851 319 241
p 2 0 79 841 340 249
p 2 0 96 824 693 273
p 2 0 47 873 265 217
p 2 0 66 854 281 232
p 2 0 74 846 589 249
p 2 0 62 858 301 234
p 2 0 71 849 325 241
p 2 0 71 849 652 249
p 2 0 62 858 304 234
p 2 0 42 878 252 214
p 2 0 72 848 602 248
p 2 0 67 853 314 238
p 2 0 65 855 300 234
p 2 0 70 850 636 245
p 2 0 35 885 233 206
p 2 0 59 861 280 226
p 2 0 67 853 594 245
p 2 0 68 852 292 241
p 2 0 63 857 298 232
p 2 0 62 858 616 238
p 2 0 63 857 319 235
p 2 0 57 863 288 228
p 2 0 50 870 568 230
p 2 0 69 851 295 238
p 2 0 45 875 270 221
p 2 0 58 862 590 231
p 2 0 34 886 246 206
p 2 0 37 883 248 210
p 2 0 41 879 540 219
p 2 0 76 844 332 246
p 2 0 51 869 582 228
p 2 0 48 872 271 220
p 2 0 76 844 624 254
p 2 0 34 886 234 208
p 2 57 370 493 28850 1433
p 2 0 304 616 1374 522
p 2 0 139 781 531 317
p 2 42 382 496 27609 1354
p 2 0 314 606 1380 532
p 2 0 171 749 615 346
p 2 31 372 517 24847 1235
p 2 0 286 634 1243 490
p 2 0 135 785 532 312
p 2 32 340 548 23441 1180
p 2 0 282 638 1244 492
p 2 0 168 752 642 348
p 2 61 298 561 26684 1386
p 2 0 253 667 1084 456
p 2 0 145 775 551 325
p 2 45 299 576 23827 1230
p 2 0 245 675 1040 440
p 2 0 135 785 524 311
p 2 42 305 573 24561 1201
p 2 0 243 677 1089 441
p 2 0 162 758 561 336
p 2 8 325 587 18272 950
p 2 0 261 659 1111 460
p 2 0 136 784 535 311
p 2 9 319 592 18403 968
p 2 0 266 654 1086 464
p 2 1 308 611 1476 512
p 2 0 142 778 548 317
p 2 0 97 823 385 270
p 2 0 92 828 746 270
p 2 0 258 662 904 429
p 2 0 118 802 445 287
p 2 0 136 784 756 317
p 2 0 190 730 702 360
p 2 0 113 807 448 285
p 2 0 105 815 778 279
p 2 0 156 764 581 329
p 2 0 101 819 396 267
p 2 0 88 832 623 263
p 2 0 37 883 259 210
p 2 0 61 859 313 232
p 2 0 75 845 696 254
p 2 0 61 859 319 232
p 2 0 57 863 288 227
p 2 0 108 812 619 287
p 2 0 72 848 330 242
p 2 0 25 895 225 199
p 2 2 61 857 698 249
p 2 0 57 863 308 229
p 2 0 81 839 370 252
p 2 0 57 863 563 237
p 2 0 72 848 334 242
p 2 0 121 799 445 287
p 2 0 62 858 660 240
p 2 0 67 853 329 239
p 2 0 66 854 299 235
p 2 0 61 859 567 239
p 2 0 51 869 273 222
p 2 0 47 873 258 217
p 2 0 53 867 433 231
i 2 920 0 0 56543 4810
p 2 0 613 307 19074 1192
p 2 0 419 501 1424 603
p 2 1 583 336 19443 1226
p 2 0 442 478 1588 634
p 2 0 579 341 18914 1222
p 2 1 436 483 1721 640
p 2 2 567 351 16219 1113
p 2 3 399 518 4061 663
p 2 0 589 331 16977 1142
p 2 4 485 431 5398 781
p 2 0 414 506 1808 606
p 2 2 314 604 3752 579
p 2 0 257 663 800 431
p 2 4 344 572 3087 613
p 2 0 180 740 590 350
p 2 0 198 722 611 367
p 2 0 250 670 1127 421
p 2 0 171 749 541 338
p 2 0 137 783 468 301
p 2 2 192 726 1027 378
p 2 0 94 826 388 264
p 2 0 142 778 482 307
i 2 920 0 0 27693 3923
p 2 0 863 57 4675 1111
p 2 0 885 35 5443 1090
p 2 0 899 21 5089 1095
p 2 0 886 34 5067 1071
p 2 0 897 23 5571 1124
p 2 0 880 40 5300 1104
p 2 0 908 12 5484 1128
p 2 0 901 19 5570 1101
p 2 0 912 8 5764 1124
p 2 0 892 28 5758 1098
p 2 0 918 2 5964 1152
p 2 0 904 16 5699 1107
p 2 0 919 1 5865 1136
p 2 0 914 6 5831 1128
p 2 0 916 4 6171 1136
p 2 1 910 9 6350 1119
p 2 1 907 12 6512 1142
p 2 0 901 19 6672 1125
p 2 0 913 7 6992 1145
p 2 0 880 40 6826 1112
p 2 0 904 16 6764 1131
p 2 0 888 32 6526 1102
p 2 0 904 16 6700 1139
p 2 0 899 21 6640 1115
p 2 0 885 35 6843 1148
p 2 0 880 40 6685 1109
p 2 0 905 15 6782 1147
p 2 0 905 15 7041 1140
p 2 0 916 4 6709 1165
p 2 0 891 29 6735 1108
p 2 0 915 5 6832 1154
p 2 0 891 29 6705 1134
p 2 0 887 33 6791 1132
p 2 0 901 19 6747 1126
p 2 0 916 4 6946 1188
p 2 0 888 32 6705 1135
p 2 0 902 18 6883 1173
p 2 0 873 47 6802 1129
p 2 1 901 18 7028 1152
p 2 0 903 17 6957 1148
p 2 0 905 15 7127 1145
i 2 920 0 0 63601 4800
p 2 11 232 677 1549 478
p 2 0 172 748 431 348
p 2 6 112 802 1560 335
p 2 0 119 801 395 294
p 2 8 110 802 1129 330
p 2 0 60 860 275 233
p 2 12 94 814 1780 342
p 2 0 115 805 429 288
p 2 0 59 861 281 232
p 2 0 57 863 279 228
p 2 7 264 649 15214 685
p 2 0 191 729 850 377
p 2 4 102 814 1247 318
p 2 4 236 680 14493 645
p 2 8 194 718 2091 441
p 2 0 122 798 497 300
p 2 21 244 655 16007 767
p 2 0 201 719 855 387
p 2 10 141 769 2045 387
p 2 20 259 641 15281 751
p 2 0 238 682 1070 431
p 2 8 108 804 1092 324
p 2 12 278 630 14379 738
p 2 4 219 697 1930 437
p 2 0 121 799 485 295
p 2 4 217 699 1575 426
p 2 0 118 802 472 289
p 2 5 61 854 1797 276
p 2 0 89 831 405 263
p 2 0 92 828 396 265
p 2 0 41 879 270 215
p 2 4 41 875 1396 247
p 2 0 36 884 260 210
p 2 0 48 872 996 245
p 2 66 239 615 24875 1190
p 2 0 217 703 1042 426
p 2 0 243 677 1240 435
p 2 0 182 738 1815 401
p 2 0 112 808 652 300
p 2 0 62 858 280 237
p 2 1 134 785 1941 358
p 2 0 130 790 516 313
p 2 0 105 815 592 278
p 2 0 217 703 1858 440
p 2 0 157 763 737 336
p 2 0 101 819 381 271
p 2 1 137 782 1904 361
p 2 0 129 791 478 304
p 2 0 106 814 590 282
p 2 0 78 842 793 282
p 2 11 258 651 18584 819
p 2 0 221 699 951 420
p 2 2 246 672 17764 751
p 2 0 222 698 1025 418
p 2 5 259 656 16995 753
p 2 0 207 713 1027 404
p 2 0 89 831 402 266
p 2 0 49 871 272 222
p 2 0 39 881 251 211
p 2 0 43 877 252 215
p 2 40 215 665 20513 986
p 2 0 189 731 815 375
p 2 58 202 660 19022 1067
p 2 0 190 730 777 385
p 2 34 264 622 18467 979
p 2 0 246 674 1221 457
p 2 1 187 732 2633 419
p 2 0 139 781 685 321
p 2 2 144 774 2255 373
p 2 0 190 730 694 364
p 2 1 132 787 2502 367
p 2 0 135 785 517 317
p 2 2 177 741 2316 407
p 2 0 162 758 748 336
p 2 1 138 781 2311 364
p 2 0 113 807 460 290
p 2 2 143 775 2451 373
p 2 0 153 767 561 325
p 2 1 109 810 2259 337
p 2 1 99 820 560 288
p 2 2 115 803 2185 344
p 2 0 116 804 480 289
p 2 1 113 806 2432 342
p 2 0 104 816 427 281
p 2 2 123 795 2177 348
p 2 0 122 798 645 297
p 2 1 105 814 2193 330
p 2 0 69 851 338 244
p 2 2 114 804 2381 341
p 2 0 98 822 397 267
p 2 1 123 796 2268 349
p 2 0 98 822 571 276
p 2 2 102 816 2119 332
p 2 0 76 844 372 254
p 2 1 90 829 2370 320
p 2 0 57 863 313 233
p 2 2 84 834 2288 312
p 2 0 52 868 315 230
p 2 1 98 821 2366 325
p 2 0 93 827 384 269
p 2 2 95 823 2137 319
p 2 0 68 852 507 248
p 2 1 128 791 2290 353
p 2 0 87 833 571 266
p 2 2 93 825 2116 316
p 2 0 92 828 385 270
p 2 1 141 778 2295 365
p 2 0 89 831 397 269
p 2 2 92 826 2298 318
p 2 0 83 837 347 253
p 2 1 126 793 2410 352
p 2 0 92 828 410 270
i 2 920 0 0 61747 4932
p 2 0 141 779 395 310
p 2 0 99 821 313 271
p 2 0 86 834 1631 275
p 2 0 73 847 315 243
p 2 0 64 856 285 231
p 2 0 82 838 1414 265
p 2 0 67 853 318 239
p 2 0 44 876 248 215
p 2 0 52 868 1048 231
p 2 0 61 859 300 233
p 2 0 48 872 271 218
p 2 0 74 846 1044 250
p 2 0 72 848 329 244
p 2 0 52 868 283 223
p 2 0 33 887 235 205
p 2 0 47 873 253 217
p 2 0 36 884 243 209
p 2 0 62 858 295 230
p 2 0 44 876 257 213
p 2 0 25 895 212 197
p 2 0 41 879 258 212
p 2 0 49 871 260 219
p 2 0 30 890 241 204
p 2 0 23 897 215 196
p 2 0 21 899 212 193
p 2 0 25 895 220 197
p 2 0 34 886 242 207
p 2 0 39 881 254 212
p 2 0 60 860 287 231
p 2 0 26 894 222 199
p 2 0 31 889 235 204
p 2 0 50 870 263 220
p 2 0 47 873 269 219
p 2 0 32 888 237 206
p 2 0 49 871 264 221
p 2 10 201 709 11079 625
p 2 0 174 746 722 355
p 2 0 90 830 380 266
p 2 14 224 682 10715 650
p 2 0 187 733 784 375
p 2 0 105 815 419 279
p 2 6 255 659 9942 625
p 2 0 206 714 1004 409
p 2 0 169 751 586 345
p 2 0 102 818 473 273
p 2 0 60 860 278 233
p 2 0 48 872 281 219
p 2 0 106 814 477 277
p 2 0 71 849 339 243
p 2 0 108 812 486 282
p 2 0 81 839 468 250
p 2 0 53 867 274 225
p 2 0 61 859 302 231
p 2 0 55 865 404 226
p 2 0 47 873 277 219
p 2 0 78 842 362 247
p 2 0 61 859 402 235
p 2 0 36 884 246 208
p 2 0 37 883 244 209
p 2 0 35 885 317 207
p 2 0 55 865 286 227
p 2 0 66 854 341 238
p 2 0 63 857 368 234
p 2 0 31 889 238 203
p 2 0 33 887 249 205
p 2 0 46 874 339 220
p 2 0 53 867 283 224
p 2 0 47 873 279 219
p 2 0 65 855 433 238
p 2 0 41 879 257 213
p 2 0 32 888 245 203
p 2 0 63 857 307 231
p 2 0 36 884 247 210
p 2 0 55 865 307 228
p 2 0 30 890 235 203
p 2 0 32 888 232 205
p 2 0 61 859 299 231
p 2 1 199 720 9369 534
p 2 0 173 747 788 360
p 2 0 88 832 389 262
p 2 0 213 707 8050 516
p 2 0 152 768 779 339
p 2 0 119 801 456 294
p 2 0 196 724 8924 516
p 2 0 148 772 666 332
p 2 0 89 831 378 259
p 2 0 213 707 8820 529
p 2 0 162 758 888 354
p 2 0 120 800 443 289
p 2 1 102 817 503 281
p 2 0 112 808 489 287
p 2 0 57 863 310 229
p 2 0 33 887 243 207
p 2 0 47 873 284 218
p 2 0 62 858 315 234
p 2 18 304 598 16309 936
p 2 0 222 698 876 401
p 2 6 296 618 13318 772
p 2 0 241 679 955 425
p 2 1 281 638 11988 703
p 2 0 229 691 910 414
p 2 0 106 814 570 281
p 2 0 76 844 345 251
p 2 0 79 841 348 248
p 2 0 188 732 773 363
p 2 0 90 830 393 261
p 2 0 131 789 510 301
p 2 0 156 764 674 327
p 2 0 92 828 400 263
p 2 0 105 815 419 271
p 2 0 136 784 590 306
p 2 0 89 831 368 257
p 2 0 71 849 338 239
p 2 0 123 797 571 292
p 2 0 74 846 331 243
p 2 0 78 842 358 247
p 2 1 101 818 483 275
p 2 0 53 867 284 222
p 2 0 59 861 302 231
i 2 920 0 0 48798 4536
p 2 21 898 1 19935 1741
p 2 0 918 2 8146 1317
p 2 2 915 3 9456 1323
p 2 42 878 0 21811 1820
p 2 3 913 4 9517 1357
p 2 0 918 2 9325 1316
p 2 123 797 0 28058 2302
p 2 0 917 3 9208 1333
p 2 0 919 1 9127 1309
p 2 85 835 0 26855 2195
p 2 0 918 2 9092 1330
p 2 2 916 2 9608 1322
p 2 26 893 1 20832 1765
p 2 0 914 6 8495 1301
p 2 1 914 5 9367 1330
p 2 11 908 1 20318 1711
p 2 0 916 4 8743 1338
p 2 1 916 3 9077 1307
p 2 2 918 0 8620 1315
p 2 2 914 4 8684 1295
p 2 1 919 0 8993 1315
p 2 1 919 0 9153 1330
p 2 1 917 2 9947 1320
p 2 1 917 2 9225 1299
p 2 0 920 0 9342 1307
p 2 0 919 1 9680 1312
p 2 0 917 3 9334 1302
p 2 0 920 0 9483 1306
p 2 0 920 0 9762 1314
p 2 1 917 2 8942 1282
p 2 1 918 1 9463 1305
p 2 0 920 0 9445 1302
p 2 0 920 0 9339 1311
p 2 1 915 4 10098 1307
p 2 0 920 0 9588 1314
p 2 0 914 6 9488 1308
p 2 1 917 2 10341 1340
p 2 0 919 1 9690 1298
p 2 1 919 0 10182 1328
p 2 0 920 0 10184 1331
p 2 1 919 0 9669 1329
p 2 0 918 2 9661 1297
p 2 0 918 2 9614 1295
p 2 1 919 0 9197 1298
p 2 0 916 4 10710 1346
p 2 0 920 0 9436 1291
p 2 1 913 6 10093 1332
p 2 0 919 1 9934 1311
p 2 82 834 4 23037 2139
p 2 1 915 4 10139 1340
p 2 0 919 1 10007 1326
p 2 4 914 2 18150 1717
p 2 0 918 2 9925 1356
p 2 0 919 1 10051 1333
p 2 9 908 3 17678 1715
p 2 1 913 6 10526 1381
p 2 3 916 1 9932 1347
p 2 16 903 1 19164 1747
p 2 1 914 5 10237 1354
p 2 2 917 1 10152 1342
p 2 1 916 3 16603 1604
p 2 0 918 2 10140 1357
p 2 0 919 1 10151 1327
p 2 1 916 3 15866 1567
p 2 1 915 4 9724 1338
p 2 2 914 4 10409 1340
p 2 3 912 5 9905 1330
p 2 0 915 5 10234 1311
p 2 0 915 5 10024 1330
p 2 0 915 5 9900 1321
p 2 2 914 4 10248 1319
p 2 1 916 3 10262 1320
p 2 1 917 2 10079 1328
p 2 1 911 8 10241 1325
p 2 1 913 6 9787 1291
p 2 2 912 6 9192 1291
p 2 0 914 6 9486 1302
p 2 0 915 5 8675 1273
p 2 0 913 7 8443 1282
p 2 0 918 2 7574 1244
p 2 1 909 10 7916 1259
p 2 0 918 2 8497 1238
p 2 0 916 4 9280 1263
p 2 1 913 6 9481 1279
p 2 12 905 3 12231 1399
p 2 1 909 10 8856 1264
p 2 0 911 9 8998 1268
p 2 2 915 3 11590 1358
p 2 1 915 4 10116 1310
p 2 0 915 5 8683 1246
p 2 3 913 4 11592 1352
p 2 0 915 5 9230 1292
p 2 1 910 9 8939 1275
p 2 0 917 3 9311 1266
p 2 0 912 8 9507 1300
p 2 0 915 5 8722 1261
p 2 0 908 12 9325 1276
p 2 0 915 5 8717 1257
p 2 7 902 11 13350 1423
p 2 0 909 11 9507 1291
p 2 1 909 10 11759 1348
p 2 0 911 9 8965 1273
p 2 5 898 17 12744 1399
p 2 0 915 5 9190 1304
p 2 0 617 303 2306 839
i 2 920 0 0 52937 4967
p 2 0 175 745 488 353
p 2 0 154 766 424 330
p 2 7 336 577 13525 802
p 2 0 284 636 1010 471
p 2 0 137 783 455 310
p 2 3 296 621 12477 716
p 2 0 262 658 1080 455
p 2 0 168 752 565 341
p 2 0 323 597 12025 715
p 2 0 226 694 925 405
p 2 0 141 779 509 313
p 2 0 319 601 12492 717
p 2 0 289 631 1356 497
p 2 0 141 779 524 308
p 2 0 169 751 695 343
p 2 0 216 704 768 391
p 2 0 97 823 508 267
p 2 0 137 783 500 305
p 2 0 150 770 570 321
p 2 0 70 850 320 239
p 2 0 89 831 364 257
p 2 0 55 865 283 223
p 2 0 22 898 209 194
i 2 920 0 0 36125 4534
p 2 0 476 444 1362 717
p 2 0 481 439 1875 705
p 2 130 781 9 33994 2640
p 2 2 700 218 5630 1107
p 2 10 590 320 7467 1169
p 2 166 746 8 39995 3061
p 2 82 668 170 15397 1994
p 2 367 551 2 54195 4004
p 2 204 517 199 12099 2038
p 2 255 661 4 52196 3596
p 2 16 716 188 8597 1541
p 2 116 799 5 46725 2841
p 2 0 763 157 5408 1300
p 2 1 620 299 4515 1053
p 2 67 852 1 38672 2614
p 2 6 777 137 7999 1449
p 2 2 621 297 6403 1200
p 2 34 886 0 37218 2383
p 2 0 804 116 4403 1238
p 2 0 632 288 1932 873
p 2 44 603 273 15885 1444
p 2 0 429 491 1295 646
p 2 0 321 599 827 503
p 2 36 439 445 14671 1207
p 2 0 369 551 1202 580
p 2 0 382 538 1158 566
p 2 28 459 433 12265 1099
p 2 0 325 595 1032 518
p 2 0 172 748 550 354
p 2 10 343 567 10861 853
p 2 0 354 566 2403 586
p 2 0 244 676 1847 460
p 2 0 402 518 2715 629
p 2 0 239 681 756 415
p 2 0 137 783 428 311
p 2 0 143 777 873 319
p 2 0 132 788 452 302
p 2 0 97 823 374 266
p 2 0 265 655 1100 442
p 2 0 142 778 480 311
p 2 0 98 822 343 267
p 2 0 112 808 808 291
p 2 0 109 811 410 281
p 2 0 94 826 341 265
p 2 1 188 731 697 373
p 2 0 120 800 405 296
p 2 0 159 761 482 325
i 2 920 0 0 21973 3922
p 2 0 663 257 1642 953
p 2 0 548 372 1140 758
p 2 8 377 535 1696 664
p 2 3 379 538 1199 636
p 2 10 278 632 1555 565
p 2 137 517 266 9272 1992
p 2 430 396 94 12901 3012
p 2 214 700 6 21321 3421
p 2 395 520 5 24949 3856
p 2 164 682 74 9156 2385
p 2 0 665 255 1473 999
p 2 67 753 100 8512 2136
p 2 230 576 114 11209 2569
i 2 920 0 0 19633 3919
p 2 355 564 1 33584 3923
p 2 263 652 5 18094 3219
p 2 338 572 10 30587 3823
p 2 67 836 17 19765 2592
p 2 52 848 20 20861 2569
p 2 83 814 23 22547 2695
p 2 56 836 28 22081 2608
p 2 65 829 26 21768 2577
p 2 11 851 58 13918 1925
p 2 4 813 103 11213 1713
p 2 5 746 169 9159 1512
p 2 3 767 150 7850 1419
p 2 5 729 186 5968 1298
p 2 3 658 259 4013 1050
p 2 1 495 424 2570 811
p 2 0 486 434 1710 744
p 2 0 391 529 1075 584
p 2 0 461 459 1077 651
p 2 0 304 616 673 485
p 2 0 238 682 566 420
p 2 0 205 715 496 375
p 2 0 210 710 507 378
p 2 0 165 755 432 338
p 2 0 240 680 623 414
p 2 0 169 751 443 336
p 2 0 120 800 358 295
p 2 0 141 779 388 307
p 2 0 148 772 390 310
p 2 0 87 833 316 259
p 2 0 179 741 495 350
p 2 0 120 800 362 289
p 2 0 123 797 394 295
i 2 920 0 0 66317 5045
p 2 0 173 747 499 343
p 2 0 103 817 422 282
p 2 0 77 843 437 258
p 2 0 99 821 490 276
p 2 0 54 866 459 238
p 2 0 73 847 486 252
p 2 0 115 805 582 293
p 2 0 47 873 428 225
p 2 0 69 851 510 251
p 2 0 93 827 583 270
p 2 0 49 871 479 232
p 2 0 61 859 496 245
p 2 0 85 835 566 265
p 2 0 128 792 4372 358
p 2 0 121 799 739 303
p 2 0 87 833 628 264
p 2 0 151 769 5934 399
p 2 0 114 806 808 301
p 2 0 78 842 555 256
p 2 0 160 760 5712 398
p 2 0 157 763 899 345
p 2 0 94 826 650 276
p 2 0 118 802 2792 321
p 2 0 134 786 855 315
p 2 0 84 836 653 265
p 2 0 83 837 2970 292
p 2 0 86 834 683 268
p 2 0 74 846 621 254
p 2 0 96 824 670 279
p 2 0 72 848 589 252
p 2 0 36 884 528 216
p 2 0 73 847 668 253
p 2 0 60 860 604 238
p 2 0 101 819 746 281
p 2 0 56 864 630 237
p 2 0 46 874 551 223
p 2 0 88 832 641 266
p 2 0 99 821 652 273
p 2 0 70 850 563 246
p 2 0 45 875 480 222
p 2 0 61 859 521 236
p 2 0 92 828 567 267
p 2 0 49 871 478 228
p 2 0 65 855 497 240
p 2 0 82 838 485 254
p 2 0 46 874 351 221
p 2 0 57 863 326 230
p 2 0 94 826 375 263
p 2 0 45 875 265 218
p 2 0 65 855 311 236
p 2 0 42 878 268 213
p 2 0 40 880 257 211
p 2 0 32 888 333 205
p 2 0 39 881 294 214
p 2 0 45 875 321 219
p 2 0 70 850 411 244
p 2 0 47 873 353 222
p 2 0 55 865 365 230
p 2 0 75 845 478 248
p 2 0 48 872 357 225
p 2 0 52 868 386 230
p 2 0 68 852 439 244
p 2 0 44 876 371 221
p 2 0 50 870 391 229
p 2 0 57 863 446 233
p 2 0 33 887 367 211
p 2 0 46 874 417 223
p 2 0 47 873 480 223
p 2 0 46 874 410 222
p 2 0 44 876 414 222
p 2 0 43 877 449 220
p 2 0 64 856 321 236
p 2 0 41 879 269 216
p 2 0 42 878 294 214
p 2 0 23 897 222 198
p 2 0 12 908 198 187
p 2 0 24 896 290 199
p 2 0 52 868 280 221
p 2 0 29 891 232 201
p 2 0 32 888 231 203
p 2 0 47 873 262 218
p 2 0 27 893 226 200
p 2 0 32 888 237 205
p 2 0 55 865 285 223
p 2 0 24 896 219 197
p 2 0 28 892 293 201
p 2 0 47 873 276 219
p 2 0 24 896 218 198
p 2 0 31 889 266 204
p 2 0 33 887 239 205
p 2 0 43 877 257 212
p 2 0 22 898 272 197
p 2 0 36 884 246 210
p 2 0 42 878 258 213
p 2 0 38 882 290 210
p 2 0 19 901 215 194
p 2 0 16 904 206 190
p 2 0 35 885 280 207
p 2 0 23 897 222 197
p 2 0 32 888 227 204
p 2 0 39 881 310 210
p 2 0 34 886 242 206
p 2 0 29 891 225 201
p 2 0 20 900 253 193
p 2 0 24 896 222 197
p 2 0 23 897 216 196
p 2 0 34 886 296 207
i 2 920 0 0 60551 5172
p 2 0 153 767 395 322
p 2 0 104 816 340 279
p 2 2 300 618 13666 759
p 2 0 229 691 885 423
p 2 0 124 796 441 295
p 2 53 251 616 15018 904
p 2 0 244 676 952 436
p 2 0 126 794 439 302
p 2 49 243 628 16200 956
p 2 0 229 691 895 412
p 2 0 141 779 508 321
p 2 5 620 295 31078 1451
p 2 0 495 425 1905 713
p 2 0 220 700 714 394
p 2 1 626 293 29243 1411
p 2 0 503 417 1918 723
p 2 0 250 670 770 422
p 2 9 627 284 33634 1589
p 2 0 494 426 1866 697
p 2 0 256 664 773 425
p 2 10 502 408 22971 1258
p 2 0 372 548 1415 573
p 2 0 215 705 708 393
p 2 9 456 455 23548 1204
p 2 0 470 450 2100 694
p 2 0 212 708 714 386
p 2 0 256 664 838 426
p 2 0 343 577 1179 513
p 2 0 127 793 444 293
p 2 0 184 736 615 352
p 2 0 273 647 906 442
p 2 0 137 783 492 306
p 2 0 185 735 616 347
p 2 0 212 708 706 376
p 2 0 148 772 505 316
p 2 0 98 822 394 267
p 2 0 46 874 269 217
p 2 0 96 824 392 264
p 2 0 94 826 369 262
p 2 0 89 831 367 256
p 2 0 74 846 332 245
p 2 0 158 762 541 323
p 2 0 81 839 344 250
p 2 0 120 800 452 286
p 2 0 146 774 489 309
p 2 0 89 831 354 258
p 2 0 90 830 357 257
p 2 0 124 796 466 292
p 2 0 88 832 357 255
p 2 0 93 827 371 262
p 2 0 125 795 443 291
p 2 0 68 852 320 238
p 2 0 81 839 361 250
i 2 920 0 0 21746 3535
p 2 0 527 393 914 693
p 2 0 431 489 665 572
p 2 0 254 666 478 414
p 2 0 213 707 411 367
p 2 0 214 706 409 366
p 2 0 163 757 352 316
p 2 0 189 731 370 340
p 2 0 105 815 303 269
p 2 0 82 838 264 248
p 2 0 105 815 313 269
p 2 0 99 821 305 267
p 2 0 90 830 279 252
p 2 0 85 835 279 251
p 2 0 49 871 237 219
p 2 0 68 852 260 239
p 2 0 85 835 273 247
p 2 0 68 852 254 235
p 2 0 42 878 222 213
p 2 0 34 886 215 206
p 2 0 41 879 217 210
i 2 920 0 0 11847 3111
i 2 920 0 0 2678 2651
p 2 0 34 886 202 200
i 2 920 0 0 20480 3613
p 2 160 744 16 18992 2749
p 2 159 725 36 25057 2859
p 2 118 771 31 30306 2840
p 2 74 757 89 24428 2325
p 2 10 825 85 17885 1817
p 2 16 736 168 14840 1553
p 2 88 792 40 22453 2155
p 2 21 833 66 15562 1874
p 2 134 755 31 19805 2503
p 2 139 762 19 24784 2666
p 2 90 820 10 22878 2490
p 2 150 634 136 24366 2411
p 2 86 737 97 24798 2132
p 2 75 639 206 22441 1890
p 2 65 678 177 23394 1862
p 2 49 566 305 24650 1608
p 2 23 613 284 21155 1417
p 2 10 564 346 18174 1191
p 2 6 558 356 24879 1153
p 2 10 442 468 22456 1051
p 2 48 493 379 23246 1395
p 2 85 498 337 19369 1678
p 2 104 491 325 19311 1687
p 2 35 549 336 14145 1188
p 2 64 799 57 17750 1890
p 2 6 886 28 17622 1685
p 2 239 666 15 30554 2888
p 2 54 857 9 18746 2202
p 2 186 727 7 27773 3147
p 2 83 813 24 29394 2524
p 2 261 657 2 34883 3508
p 2 122 797 1 38495 2900
p 2 171 747 2 39218 3236
p 2 83 818 19 41167 2589
p 2 70 844 6 40942 2499
p 2 75 817 28 39078 2444
p 2 43 857 20 35253 2161
p 2 57 820 43 31730 2129
p 2 81 815 24 30664 2287
p 2 69 787 64 28403 2134
p 2 7 849 64 21414 1657
p 2 11 821 88 21641 1606
p 2 59 777 84 23923 1856
p 2 1 804 115 23332 1572
p 2 9 803 108 25371 1644
p 2 8 849 63 24608 1728
p 2 34 838 48 26409 1954
p 2 78 808 34 28828 2360
p 2 171 740 9 32857 2933
p 2 139 773 8 33556 2946
p 2 135 765 20 35950 3005
p 2 136 776 8 36252 3010
p 2 123 792 5 35396 2976
p 2 165 749 6 35676 3096
p 2 72 831 17 30766 2524
p 2 113 796 11 30289 2609
p 2 145 771 4 28216 2875
p 2 57 846 17 29225 2497
p 2 55 860 5 23089 2361
p 2 84 834 2 25224 2540
p 2 124 795 1 29009 2880
p 2 98 805 17 30058 2708
p 2 52 848 20 29540 2329
p 2 129 785 6 34897 2960
p 2 36 874 10 33639 2250
p 2 37 857 26 28619 2068
p 2 47 864 9 31425 2225
p 2 157 750 13 34453 2821
p 2 142 774 4 29335 2725
p 2 99 786 35 24348 2419
p 2 110 772 38 22787 2370
p 2 47 813 60 15696 1900
p 2 29 805 86 16171 1749
p 2 42 846 32 20793 2039
p 2 9 839 72 13143 1422
p 2 6 884 30 9912 1543
p 2 24 855 41 12684 1777
p 2 46 821 53 12035 1767
p 2 30 874 16 13586 1929
p 2 57 849 14 15465 1969
p 2 57 852 11 18421 2158
p 2 62 842 16 20847 2311
p 2 79 825 16 24462 2465
p 2 80 800 40 27510 2480
p 2 164 754 2 37898 3103
p 2 83 814 23 35003 2611
p 2 142 775 3 37971 3048
p 2 54 843 23 33773 2413
p 2 192 725 3 43643 3150
p 2 39 819 62 34368 2080
p 2 30 779 111 29498 1764
p 2 86 829 5 37227 2647
p 2 15 861 44 18936 1582
p 2 3 771 146 13343 1234
p 2 93 827 0 23841 2460
p 2 0 830 90 7471 1190
p 2 0 776 144 5387 1070
p 2 63 852 5 18235 2163
p 2 0 812 108 4856 1121
p 2 89 831 0 17191 2223
p 2 0 829 91 3405 1131
p 2 0 699 221 2688 946
p 2 0 673 247 2539 918
p 2 0 679 241 2844 949
p 2 1 742 177 8516 1052
p 2 3 694 223 12909 1058
p 2 0 624 296 8215 915
p 2 5 633 282 8618 1009
p 2 2 591 327 10211 928
p 2 0 604 316 10267 915
p 2 0 617 303 2888 885
p 2 0 611 309 2613 886
p 2 0 491 429 1733 702
p 2 0 580 340 2311 848
p 2 0 534 386 2134 768
p 2 0 531 389 2034 777
p 2 0 542 378 2100 776
p 2 0 519 401 7125 790
p 2 7 548 365 14449 913
i 2 920 0 0 2674 2646
p 2 0 2 918 178 178
p 2 0 3 917 179 179
p 2 0 16 904 187 187
i 2 920 0 0 13870 3362
